"","datetimeAK","Q.meters","depth.Meters"
"3169",2021-06-20 00:00:00,52.669248,0.73152
"3170",2021-06-20 00:15:00,52.669248,0.73152
"3171",2021-06-20 00:30:00,52.669248,0.73152
"3172",2021-06-20 00:45:00,52.669248,0.73152
"3173",2021-06-20 01:00:00,52.38608,0.728472
"3174",2021-06-20 01:15:00,52.669248,0.73152
"3175",2021-06-20 01:30:00,52.669248,0.73152
"3176",2021-06-20 01:45:00,52.669248,0.73152
"3177",2021-06-20 02:00:00,52.669248,0.73152
"3178",2021-06-20 02:15:00,52.669248,0.73152
"3179",2021-06-20 02:30:00,52.952416,0.734568
"3180",2021-06-20 02:45:00,52.952416,0.734568
"3181",2021-06-20 03:00:00,53.235584,0.737616
"3182",2021-06-20 03:15:00,53.80192,0.740664
"3183",2021-06-20 03:30:00,53.80192,0.740664
"3184",2021-06-20 03:45:00,54.085088,0.743712
"3185",2021-06-20 04:00:00,54.368256,0.74676
"3186",2021-06-20 04:15:00,54.368256,0.74676
"3187",2021-06-20 04:30:00,55.21776,0.752856
"3188",2021-06-20 04:45:00,55.21776,0.752856
"3189",2021-06-20 05:00:00,55.500928,0.755904
"3190",2021-06-20 05:15:00,56.350432,0.762
"3191",2021-06-20 05:30:00,56.350432,0.762
"3192",2021-06-20 05:45:00,56.916768,0.768096
"3193",2021-06-20 06:00:00,56.916768,0.768096
"3194",2021-06-20 06:15:00,57.199936,0.771144
"3195",2021-06-20 06:30:00,57.766272,0.774192
"3196",2021-06-20 06:45:00,58.04944,0.77724
"3197",2021-06-20 07:00:00,58.332608,0.780288
"3198",2021-06-20 07:15:00,59.182112,0.786384
"3199",2021-06-20 07:30:00,59.182112,0.786384
"3200",2021-06-20 07:45:00,59.46528,0.789432
"3201",2021-06-20 08:00:00,59.46528,0.789432
"3202",2021-06-20 08:15:00,59.748448,0.79248
"3203",2021-06-20 08:30:00,60.314784,0.795528
"3204",2021-06-20 08:45:00,60.597952,0.798576
"3205",2021-06-20 09:00:00,61.164288,0.801624
"3206",2021-06-20 09:15:00,61.164288,0.801624
"3207",2021-06-20 09:30:00,61.447456,0.804672
"3208",2021-06-20 09:45:00,61.447456,0.804672
"3209",2021-06-20 10:00:00,61.730624,0.80772
"3210",2021-06-20 10:15:00,61.447456,0.804672
"3211",2021-06-20 10:30:00,61.730624,0.80772
"3212",2021-06-20 10:45:00,61.730624,0.80772
"3213",2021-06-20 11:00:00,61.730624,0.80772
"3214",2021-06-20 11:15:00,62.29696,0.810768
"3215",2021-06-20 11:30:00,62.29696,0.810768
"3216",2021-06-20 11:45:00,62.29696,0.810768
"3217",2021-06-20 12:00:00,62.29696,0.810768
"3218",2021-06-20 12:15:00,62.580128,0.813816
"3219",2021-06-20 12:30:00,62.29696,0.810768
"3220",2021-06-20 12:45:00,62.580128,0.813816
"3221",2021-06-20 13:00:00,62.580128,0.813816
"3222",2021-06-20 13:15:00,62.580128,0.813816
"3223",2021-06-20 13:30:00,62.580128,0.813816
"3224",2021-06-20 13:45:00,63.146464,0.816864
"3225",2021-06-20 14:00:00,63.146464,0.816864
"3226",2021-06-20 14:15:00,62.580128,0.813816
"3227",2021-06-20 14:30:00,62.580128,0.813816
"3228",2021-06-20 14:45:00,63.146464,0.816864
"3229",2021-06-20 15:00:00,63.146464,0.816864
"3230",2021-06-20 15:15:00,63.429632,0.819912
"3231",2021-06-20 15:30:00,63.146464,0.816864
"3232",2021-06-20 15:45:00,62.580128,0.813816
"3233",2021-06-20 16:00:00,63.429632,0.819912
"3234",2021-06-20 16:15:00,63.146464,0.816864
"3235",2021-06-20 16:30:00,63.429632,0.819912
"3236",2021-06-20 16:45:00,63.429632,0.819912
"3237",2021-06-20 17:00:00,63.429632,0.819912
"3238",2021-06-20 17:15:00,63.7128,0.82296
"3239",2021-06-20 17:30:00,63.429632,0.819912
"3240",2021-06-20 17:45:00,63.7128,0.82296
"3241",2021-06-20 18:00:00,63.429632,0.819912
"3242",2021-06-20 18:15:00,63.7128,0.82296
"3243",2021-06-20 18:30:00,63.7128,0.82296
"3244",2021-06-20 18:45:00,63.7128,0.82296
"3245",2021-06-20 19:00:00,64.279136,0.826008
"3246",2021-06-20 19:15:00,64.562304,0.829056
"3247",2021-06-20 19:30:00,64.279136,0.826008
"3248",2021-06-20 19:45:00,64.562304,0.829056
"3249",2021-06-20 20:00:00,65.12864,0.832104
"3250",2021-06-20 20:15:00,65.12864,0.832104
"3251",2021-06-20 20:30:00,65.411808,0.835152
"3252",2021-06-20 20:45:00,65.978144,0.8382
"3253",2021-06-20 21:00:00,66.261312,0.841248
"3254",2021-06-20 21:15:00,66.54448,0.844296
"3255",2021-06-20 21:30:00,67.393984,0.850392
"3256",2021-06-20 21:45:00,67.393984,0.850392
"3257",2021-06-20 22:00:00,68.809824,0.859536
"3258",2021-06-20 22:15:00,69.659328,0.865632
"3259",2021-06-20 22:30:00,69.942496,0.86868
"3260",2021-06-20 22:45:00,70.792,0.874776
"3261",2021-06-20 23:00:00,72.20784,0.88392
"3262",2021-06-20 23:15:00,73.340512,0.893064
"3263",2021-06-20 23:30:00,74.190016,0.89916
"3264",2021-06-20 23:45:00,75.605856,0.908304
"3265",2021-06-21 00:00:00,76.738528,0.917448
"3266",2021-06-21 00:15:00,77.588032,0.923544
"3267",2021-06-21 00:30:00,79.28704,0.935736
"3268",2021-06-21 00:45:00,81.269216,0.947928
"3269",2021-06-21 01:00:00,82.11872,0.954024
"3270",2021-06-21 01:15:00,83.53456,0.963168
"3271",2021-06-21 01:30:00,84.667232,0.972312
"3272",2021-06-21 01:45:00,85.516736,0.978408
"3273",2021-06-21 02:00:00,87.498912,0.9906
"3274",2021-06-21 02:15:00,88.914752,0.999744
"3275",2021-06-21 02:30:00,89.19792,1.002792
"3276",2021-06-21 02:45:00,90.330592,1.008888
"3277",2021-06-21 03:00:00,92.0296,1.02108
"3278",2021-06-21 03:15:00,92.0296,1.02108
"3279",2021-06-21 03:30:00,92.879104,1.027176
"3280",2021-06-21 03:45:00,94.294944,1.03632
"3281",2021-06-21 04:00:00,95.427616,1.042416
"3282",2021-06-21 04:15:00,95.710784,1.045464
"3283",2021-06-21 04:30:00,97.409792,1.054608
"3284",2021-06-21 04:45:00,96.843456,1.05156
"3285",2021-06-21 05:00:00,97.409792,1.054608
"3286",2021-06-21 05:15:00,98.825632,1.063752
"3287",2021-06-21 05:30:00,99.1088,1.0668
"3288",2021-06-21 05:45:00,98.825632,1.063752
"3289",2021-06-21 06:00:00,99.675136,1.069848
"3290",2021-06-21 06:15:00,100.52464,1.075944
"3291",2021-06-21 06:30:00,100.241472,1.072896
"3292",2021-06-21 06:45:00,101.090976,1.078992
"3293",2021-06-21 07:00:00,102.223648,1.085088
"3294",2021-06-21 07:15:00,101.090976,1.078992
"3295",2021-06-21 07:30:00,101.090976,1.078992
"3296",2021-06-21 07:45:00,101.090976,1.078992
"3297",2021-06-21 08:00:00,101.657312,1.08204
"3298",2021-06-21 08:15:00,101.090976,1.078992
"3299",2021-06-21 08:30:00,101.657312,1.08204
"3300",2021-06-21 08:45:00,101.657312,1.08204
"3301",2021-06-21 09:00:00,102.223648,1.085088
"3302",2021-06-21 09:15:00,102.506816,1.088136
"3303",2021-06-21 09:30:00,102.223648,1.085088
"3304",2021-06-21 09:45:00,102.506816,1.088136
"3305",2021-06-21 10:00:00,102.223648,1.085088
"3306",2021-06-21 10:15:00,102.223648,1.085088
"3307",2021-06-21 10:30:00,101.657312,1.08204
"3308",2021-06-21 10:45:00,102.223648,1.085088
"3309",2021-06-21 11:00:00,102.223648,1.085088
"3310",2021-06-21 11:15:00,102.223648,1.085088
"3311",2021-06-21 11:30:00,101.657312,1.08204
"3312",2021-06-21 11:45:00,101.657312,1.08204
"3313",2021-06-21 12:00:00,101.657312,1.08204
"3314",2021-06-21 12:15:00,101.657312,1.08204
"3315",2021-06-21 12:30:00,100.241472,1.072896
"3316",2021-06-21 12:45:00,100.52464,1.075944
"3317",2021-06-21 13:00:00,101.090976,1.078992
"3318",2021-06-21 13:15:00,100.241472,1.072896
"3319",2021-06-21 13:30:00,100.241472,1.072896
"3320",2021-06-21 13:45:00,99.675136,1.069848
"3321",2021-06-21 14:00:00,100.52464,1.075944
"3322",2021-06-21 14:15:00,99.1088,1.0668
"3323",2021-06-21 14:30:00,99.1088,1.0668
"3324",2021-06-21 14:45:00,98.825632,1.063752
"3325",2021-06-21 15:00:00,98.259296,1.060704
"3326",2021-06-21 15:15:00,98.825632,1.063752
"3327",2021-06-21 15:30:00,98.825632,1.063752
"3328",2021-06-21 15:45:00,97.69296,1.057656
"3329",2021-06-21 16:00:00,97.69296,1.057656
"3330",2021-06-21 16:15:00,97.69296,1.057656
"3331",2021-06-21 16:30:00,97.409792,1.054608
"3332",2021-06-21 16:45:00,97.69296,1.057656
"3333",2021-06-21 17:00:00,96.843456,1.05156
"3334",2021-06-21 17:15:00,98.259296,1.060704
"3335",2021-06-21 17:30:00,97.69296,1.057656
"3336",2021-06-21 17:45:00,97.409792,1.054608
"3337",2021-06-21 18:00:00,96.843456,1.05156
"3338",2021-06-21 18:15:00,96.27712,1.048512
"3339",2021-06-21 18:30:00,96.27712,1.048512
"3340",2021-06-21 18:45:00,96.27712,1.048512
"3341",2021-06-21 19:00:00,96.27712,1.048512
"3342",2021-06-21 19:15:00,94.86128,1.039368
"3343",2021-06-21 19:30:00,95.427616,1.042416
"3344",2021-06-21 19:45:00,94.86128,1.039368
"3345",2021-06-21 20:00:00,94.86128,1.039368
"3346",2021-06-21 20:15:00,94.294944,1.03632
"3347",2021-06-21 20:30:00,92.879104,1.027176
"3348",2021-06-21 20:45:00,93.44544,1.030224
"3349",2021-06-21 21:00:00,93.44544,1.030224
"3350",2021-06-21 21:15:00,92.879104,1.027176
"3351",2021-06-21 21:30:00,92.595936,1.024128
"3352",2021-06-21 21:45:00,91.180096,1.014984
"3353",2021-06-21 22:00:00,91.746432,1.018032
"3354",2021-06-21 22:15:00,92.0296,1.02108
"3355",2021-06-21 22:30:00,91.746432,1.018032
"3356",2021-06-21 22:45:00,91.180096,1.014984
"3357",2021-06-21 23:00:00,91.746432,1.018032
"3358",2021-06-21 23:15:00,91.746432,1.018032
"3359",2021-06-21 23:30:00,91.180096,1.014984
"3360",2021-06-21 23:45:00,90.61376,1.011936
"3361",2021-06-22 00:00:00,90.61376,1.011936
"3362",2021-06-22 00:15:00,90.61376,1.011936
"3363",2021-06-22 00:30:00,90.330592,1.008888
"3364",2021-06-22 00:45:00,89.19792,1.002792
"3365",2021-06-22 01:00:00,89.19792,1.002792
"3366",2021-06-22 01:15:00,89.19792,1.002792
"3367",2021-06-22 01:30:00,89.19792,1.002792
"3368",2021-06-22 01:45:00,88.914752,0.999744
"3369",2021-06-22 02:00:00,88.065248,0.993648
"3370",2021-06-22 02:15:00,88.065248,0.993648
"3371",2021-06-22 02:30:00,88.065248,0.993648
"3372",2021-06-22 02:45:00,87.498912,0.9906
"3373",2021-06-22 03:00:00,88.065248,0.993648
"3374",2021-06-22 03:15:00,86.932576,0.987552
"3375",2021-06-22 03:30:00,86.932576,0.987552
"3376",2021-06-22 03:45:00,86.932576,0.987552
"3377",2021-06-22 04:00:00,86.083072,0.981456
"3378",2021-06-22 04:15:00,86.083072,0.981456
"3379",2021-06-22 04:30:00,86.083072,0.981456
"3380",2021-06-22 04:45:00,85.516736,0.978408
"3381",2021-06-22 05:00:00,86.083072,0.981456
"3382",2021-06-22 05:15:00,85.516736,0.978408
"3383",2021-06-22 05:30:00,85.516736,0.978408
"3384",2021-06-22 05:45:00,85.233568,0.97536
"3385",2021-06-22 06:00:00,85.233568,0.97536
"3386",2021-06-22 06:15:00,85.233568,0.97536
"3387",2021-06-22 06:30:00,84.384064,0.969264
"3388",2021-06-22 06:45:00,84.384064,0.969264
"3389",2021-06-22 07:00:00,84.384064,0.969264
"3390",2021-06-22 07:15:00,83.817728,0.966216
"3391",2021-06-22 07:30:00,84.384064,0.969264
"3392",2021-06-22 07:45:00,83.817728,0.966216
"3393",2021-06-22 08:00:00,83.817728,0.966216
"3394",2021-06-22 08:15:00,83.817728,0.966216
"3395",2021-06-22 08:30:00,82.968224,0.96012
"3396",2021-06-22 08:45:00,83.53456,0.963168
"3397",2021-06-22 09:00:00,83.53456,0.963168
"3398",2021-06-22 09:15:00,82.968224,0.96012
"3399",2021-06-22 09:30:00,83.53456,0.963168
"3400",2021-06-22 09:45:00,82.401888,0.957072
"3401",2021-06-22 10:00:00,82.401888,0.957072
"3402",2021-06-22 10:15:00,82.401888,0.957072
"3403",2021-06-22 10:30:00,82.11872,0.954024
"3404",2021-06-22 10:45:00,82.401888,0.957072
"3405",2021-06-22 11:00:00,82.401888,0.957072
"3406",2021-06-22 11:15:00,82.11872,0.954024
"3407",2021-06-22 11:30:00,82.11872,0.954024
"3408",2021-06-22 11:45:00,81.552384,0.950976
"3409",2021-06-22 12:00:00,81.552384,0.950976
"3410",2021-06-22 12:15:00,81.269216,0.947928
"3411",2021-06-22 12:30:00,81.552384,0.950976
"3412",2021-06-22 12:45:00,80.70288,0.94488
"3413",2021-06-22 13:00:00,81.269216,0.947928
"3414",2021-06-22 13:15:00,80.70288,0.94488
"3415",2021-06-22 13:30:00,80.70288,0.94488
"3416",2021-06-22 13:45:00,80.70288,0.94488
"3417",2021-06-22 14:00:00,79.853376,0.938784
"3418",2021-06-22 14:15:00,80.419712,0.941832
"3419",2021-06-22 14:30:00,79.28704,0.935736
"3420",2021-06-22 14:45:00,80.419712,0.941832
"3421",2021-06-22 15:00:00,79.28704,0.935736
"3422",2021-06-22 15:15:00,79.28704,0.935736
"3423",2021-06-22 15:30:00,79.003872,0.932688
"3424",2021-06-22 15:45:00,79.003872,0.932688
"3425",2021-06-22 16:00:00,79.003872,0.932688
"3426",2021-06-22 16:15:00,79.003872,0.932688
"3427",2021-06-22 16:30:00,78.437536,0.92964
"3428",2021-06-22 16:45:00,78.437536,0.92964
"3429",2021-06-22 17:00:00,78.154368,0.926592
"3430",2021-06-22 17:15:00,78.154368,0.926592
"3431",2021-06-22 17:30:00,78.154368,0.926592
"3432",2021-06-22 17:45:00,77.588032,0.923544
"3433",2021-06-22 18:00:00,77.588032,0.923544
"3434",2021-06-22 18:15:00,77.588032,0.923544
"3435",2021-06-22 18:30:00,77.588032,0.923544
"3436",2021-06-22 18:45:00,77.588032,0.923544
"3437",2021-06-22 19:00:00,77.304864,0.920496
"3438",2021-06-22 19:15:00,77.304864,0.920496
"3439",2021-06-22 19:30:00,76.738528,0.917448
"3440",2021-06-22 19:45:00,76.738528,0.917448
"3441",2021-06-22 20:00:00,76.738528,0.917448
"3442",2021-06-22 20:15:00,76.738528,0.917448
"3443",2021-06-22 20:30:00,76.45536,0.9144
"3444",2021-06-22 20:45:00,76.738528,0.917448
"3445",2021-06-22 21:00:00,76.45536,0.9144
"3446",2021-06-22 21:15:00,76.45536,0.9144
"3447",2021-06-22 21:30:00,75.889024,0.911352
"3448",2021-06-22 21:45:00,75.605856,0.908304
"3449",2021-06-22 22:00:00,75.605856,0.908304
"3450",2021-06-22 22:15:00,75.03952,0.905256
"3451",2021-06-22 22:30:00,75.605856,0.908304
"3452",2021-06-22 22:45:00,75.605856,0.908304
"3453",2021-06-22 23:00:00,75.605856,0.908304
"3454",2021-06-22 23:15:00,75.03952,0.905256
"3455",2021-06-22 23:30:00,74.756352,0.902208
"3456",2021-06-22 23:45:00,74.756352,0.902208
"3457",2021-06-23 00:00:00,74.756352,0.902208
"3458",2021-06-23 00:15:00,74.756352,0.902208
"3459",2021-06-23 00:30:00,74.190016,0.89916
"3460",2021-06-23 00:45:00,74.756352,0.902208
"3461",2021-06-23 01:00:00,74.190016,0.89916
"3462",2021-06-23 01:15:00,73.906848,0.896112
"3463",2021-06-23 01:30:00,74.190016,0.89916
"3464",2021-06-23 01:45:00,73.340512,0.893064
"3465",2021-06-23 02:00:00,73.340512,0.893064
"3466",2021-06-23 02:15:00,73.906848,0.896112
"3467",2021-06-23 02:30:00,73.340512,0.893064
"3468",2021-06-23 02:45:00,73.340512,0.893064
"3469",2021-06-23 03:00:00,73.057344,0.890016
"3470",2021-06-23 03:15:00,73.340512,0.893064
"3471",2021-06-23 03:30:00,73.057344,0.890016
"3472",2021-06-23 03:45:00,72.491008,0.886968
"3473",2021-06-23 04:00:00,73.057344,0.890016
"3474",2021-06-23 04:15:00,72.491008,0.886968
"3475",2021-06-23 04:30:00,72.491008,0.886968
"3476",2021-06-23 04:45:00,72.491008,0.886968
"3477",2021-06-23 05:00:00,72.491008,0.886968
"3478",2021-06-23 05:15:00,72.20784,0.88392
"3479",2021-06-23 05:30:00,72.20784,0.88392
"3480",2021-06-23 05:45:00,72.20784,0.88392
"3481",2021-06-23 06:00:00,71.641504,0.880872
"3482",2021-06-23 06:15:00,72.20784,0.88392
"3483",2021-06-23 06:30:00,71.641504,0.880872
"3484",2021-06-23 06:45:00,71.641504,0.880872
"3485",2021-06-23 07:00:00,71.641504,0.880872
"3486",2021-06-23 07:15:00,71.641504,0.880872
"3487",2021-06-23 07:30:00,71.358336,0.877824
"3488",2021-06-23 07:45:00,71.358336,0.877824
"3489",2021-06-23 08:00:00,71.358336,0.877824
"3490",2021-06-23 08:15:00,71.358336,0.877824
"3491",2021-06-23 08:30:00,70.792,0.874776
"3492",2021-06-23 08:45:00,70.792,0.874776
"3493",2021-06-23 09:00:00,70.792,0.874776
"3494",2021-06-23 09:15:00,70.508832,0.871728
"3495",2021-06-23 09:30:00,70.792,0.874776
"3496",2021-06-23 09:45:00,70.792,0.874776
"3497",2021-06-23 10:00:00,70.508832,0.871728
"3498",2021-06-23 10:15:00,70.508832,0.871728
"3499",2021-06-23 10:30:00,70.792,0.874776
"3500",2021-06-23 10:45:00,70.508832,0.871728
"3501",2021-06-23 11:00:00,69.942496,0.86868
"3502",2021-06-23 11:15:00,69.942496,0.86868
"3503",2021-06-23 11:30:00,69.659328,0.865632
"3504",2021-06-23 11:45:00,69.659328,0.865632
"3505",2021-06-23 12:00:00,69.659328,0.865632
"3506",2021-06-23 12:15:00,69.942496,0.86868
"3507",2021-06-23 12:30:00,69.942496,0.86868
"3508",2021-06-23 12:45:00,69.659328,0.865632
"3509",2021-06-23 13:00:00,69.659328,0.865632
"3510",2021-06-23 13:15:00,69.092992,0.862584
"3511",2021-06-23 13:30:00,69.659328,0.865632
"3512",2021-06-23 13:45:00,69.659328,0.865632
"3513",2021-06-23 14:00:00,69.659328,0.865632
"3514",2021-06-23 14:15:00,68.809824,0.859536
"3515",2021-06-23 14:30:00,67.96032,0.85344
"3516",2021-06-23 14:45:00,68.243488,0.856488
"3517",2021-06-23 15:00:00,69.092992,0.862584
"3518",2021-06-23 15:15:00,67.96032,0.85344
"3519",2021-06-23 15:30:00,68.243488,0.856488
"3520",2021-06-23 15:45:00,68.243488,0.856488
"3521",2021-06-23 16:00:00,68.243488,0.856488
"3522",2021-06-23 16:15:00,68.243488,0.856488
"3523",2021-06-23 16:30:00,68.243488,0.856488
"3524",2021-06-23 16:45:00,67.96032,0.85344
"3525",2021-06-23 17:00:00,67.393984,0.850392
"3526",2021-06-23 17:15:00,67.96032,0.85344
"3527",2021-06-23 17:30:00,67.96032,0.85344
"3528",2021-06-23 17:45:00,67.393984,0.850392
"3529",2021-06-23 18:00:00,67.393984,0.850392
"3530",2021-06-23 18:15:00,67.393984,0.850392
"3531",2021-06-23 18:30:00,67.393984,0.850392
"3532",2021-06-23 18:45:00,67.110816,0.847344
"3533",2021-06-23 19:00:00,67.110816,0.847344
"3534",2021-06-23 19:15:00,67.110816,0.847344
"3535",2021-06-23 19:30:00,67.110816,0.847344
"3536",2021-06-23 19:45:00,66.54448,0.844296
"3537",2021-06-23 20:00:00,66.54448,0.844296
"3538",2021-06-23 20:15:00,66.54448,0.844296
"3539",2021-06-23 20:30:00,66.54448,0.844296
"3540",2021-06-23 20:45:00,66.54448,0.844296
"3541",2021-06-23 21:00:00,66.261312,0.841248
"3542",2021-06-23 21:15:00,66.261312,0.841248
"3543",2021-06-23 21:30:00,65.411808,0.835152
"3544",2021-06-23 21:45:00,65.978144,0.8382
"3545",2021-06-23 22:00:00,65.978144,0.8382
"3546",2021-06-23 22:15:00,65.978144,0.8382
"3547",2021-06-23 22:30:00,65.411808,0.835152
"3548",2021-06-23 22:45:00,65.978144,0.8382
"3549",2021-06-23 23:00:00,65.411808,0.835152
"3550",2021-06-23 23:15:00,65.411808,0.835152
"3551",2021-06-23 23:30:00,65.12864,0.832104
"3552",2021-06-23 23:45:00,65.411808,0.835152
"3553",2021-06-24 00:00:00,65.12864,0.832104
"3554",2021-06-24 00:15:00,65.12864,0.832104
"3555",2021-06-24 00:30:00,65.12864,0.832104
"3556",2021-06-24 00:45:00,65.12864,0.832104
"3557",2021-06-24 01:00:00,64.562304,0.829056
"3558",2021-06-24 01:15:00,64.562304,0.829056
"3559",2021-06-24 01:30:00,64.562304,0.829056
"3560",2021-06-24 01:45:00,64.562304,0.829056
"3561",2021-06-24 02:00:00,64.562304,0.829056
"3562",2021-06-24 02:15:00,64.279136,0.826008
"3563",2021-06-24 02:30:00,64.279136,0.826008
"3564",2021-06-24 02:45:00,64.279136,0.826008
"3565",2021-06-24 03:00:00,64.279136,0.826008
"3566",2021-06-24 03:15:00,64.279136,0.826008
"3567",2021-06-24 03:30:00,63.7128,0.82296
"3568",2021-06-24 03:45:00,63.7128,0.82296
"3569",2021-06-24 04:00:00,63.7128,0.82296
"3570",2021-06-24 04:15:00,63.429632,0.819912
"3571",2021-06-24 04:30:00,63.429632,0.819912
"3572",2021-06-24 04:45:00,63.429632,0.819912
"3573",2021-06-24 05:00:00,63.146464,0.816864
"3574",2021-06-24 05:15:00,63.146464,0.816864
"3575",2021-06-24 05:30:00,63.146464,0.816864
"3576",2021-06-24 05:45:00,63.146464,0.816864
"3577",2021-06-24 06:00:00,62.580128,0.813816
"3578",2021-06-24 06:15:00,63.146464,0.816864
"3579",2021-06-24 06:30:00,62.580128,0.813816
"3580",2021-06-24 06:45:00,63.146464,0.816864
"3581",2021-06-24 07:00:00,62.580128,0.813816
"3582",2021-06-24 07:15:00,62.29696,0.810768
"3583",2021-06-24 07:30:00,62.580128,0.813816
"3584",2021-06-24 07:45:00,62.29696,0.810768
"3585",2021-06-24 08:00:00,62.29696,0.810768
"3586",2021-06-24 08:15:00,62.580128,0.813816
"3587",2021-06-24 08:30:00,62.29696,0.810768
"3588",2021-06-24 08:45:00,61.730624,0.80772
"3589",2021-06-24 09:00:00,61.730624,0.80772
"3590",2021-06-24 09:15:00,61.730624,0.80772
"3591",2021-06-24 09:30:00,61.730624,0.80772
"3592",2021-06-24 09:45:00,61.730624,0.80772
"3593",2021-06-24 10:00:00,61.730624,0.80772
"3594",2021-06-24 10:15:00,61.447456,0.804672
"3595",2021-06-24 10:30:00,61.447456,0.804672
"3596",2021-06-24 10:45:00,61.447456,0.804672
"3597",2021-06-24 11:00:00,61.447456,0.804672
"3598",2021-06-24 11:15:00,61.164288,0.801624
"3599",2021-06-24 11:30:00,61.164288,0.801624
"3600",2021-06-24 11:45:00,61.164288,0.801624
"3601",2021-06-24 12:00:00,61.164288,0.801624
"3602",2021-06-24 12:15:00,60.597952,0.798576
"3603",2021-06-24 12:30:00,60.597952,0.798576
"3604",2021-06-24 12:45:00,60.597952,0.798576
"3605",2021-06-24 13:00:00,60.597952,0.798576
"3606",2021-06-24 13:15:00,60.597952,0.798576
"3607",2021-06-24 13:30:00,60.597952,0.798576
"3608",2021-06-24 13:45:00,60.314784,0.795528
"3609",2021-06-24 14:00:00,60.314784,0.795528
"3610",2021-06-24 14:15:00,60.314784,0.795528
"3611",2021-06-24 14:30:00,60.314784,0.795528
"3612",2021-06-24 14:45:00,60.314784,0.795528
"3613",2021-06-24 15:00:00,60.314784,0.795528
"3614",2021-06-24 15:15:00,59.748448,0.79248
"3615",2021-06-24 15:30:00,59.748448,0.79248
"3616",2021-06-24 15:45:00,59.748448,0.79248
"3617",2021-06-24 16:00:00,59.748448,0.79248
"3618",2021-06-24 16:15:00,59.748448,0.79248
"3619",2021-06-24 16:30:00,59.46528,0.789432
"3620",2021-06-24 16:45:00,59.748448,0.79248
"3621",2021-06-24 17:00:00,59.46528,0.789432
"3622",2021-06-24 17:15:00,59.46528,0.789432
"3623",2021-06-24 17:30:00,59.182112,0.786384
"3624",2021-06-24 17:45:00,59.46528,0.789432
"3625",2021-06-24 18:00:00,59.182112,0.786384
"3626",2021-06-24 18:15:00,59.182112,0.786384
"3627",2021-06-24 18:30:00,59.182112,0.786384
"3628",2021-06-24 18:45:00,58.898944,0.783336
"3629",2021-06-24 19:00:00,59.182112,0.786384
"3630",2021-06-24 19:15:00,58.898944,0.783336
"3631",2021-06-24 19:30:00,59.182112,0.786384
"3632",2021-06-24 19:45:00,58.898944,0.783336
"3633",2021-06-24 20:00:00,58.332608,0.780288
"3634",2021-06-24 20:15:00,58.332608,0.780288
"3635",2021-06-24 20:30:00,58.332608,0.780288
"3636",2021-06-24 20:45:00,58.332608,0.780288
"3637",2021-06-24 21:00:00,58.332608,0.780288
"3638",2021-06-24 21:15:00,58.332608,0.780288
"3639",2021-06-24 21:30:00,58.332608,0.780288
"3640",2021-06-24 21:45:00,58.332608,0.780288
"3641",2021-06-24 22:00:00,58.332608,0.780288
"3642",2021-06-24 22:15:00,58.04944,0.77724
"3643",2021-06-24 22:30:00,58.04944,0.77724
"3644",2021-06-24 22:45:00,57.766272,0.774192
"3645",2021-06-24 23:00:00,57.766272,0.774192
"3646",2021-06-24 23:15:00,57.766272,0.774192
"3647",2021-06-24 23:30:00,57.766272,0.774192
"3648",2021-06-24 23:45:00,57.766272,0.774192
"3649",2021-06-25 00:00:00,57.766272,0.774192
"3650",2021-06-25 00:15:00,57.199936,0.771144
"3651",2021-06-25 00:30:00,57.199936,0.771144
"3652",2021-06-25 00:45:00,57.199936,0.771144
"3653",2021-06-25 01:00:00,57.199936,0.771144
"3654",2021-06-25 01:15:00,57.199936,0.771144
"3655",2021-06-25 01:30:00,56.916768,0.768096
"3656",2021-06-25 01:45:00,56.916768,0.768096
"3657",2021-06-25 02:00:00,56.916768,0.768096
"3658",2021-06-25 02:15:00,56.916768,0.768096
"3659",2021-06-25 02:30:00,56.916768,0.768096
"3660",2021-06-25 02:45:00,56.6336,0.765048
"3661",2021-06-25 03:00:00,56.6336,0.765048
"3662",2021-06-25 03:15:00,56.6336,0.765048
"3663",2021-06-25 03:30:00,56.6336,0.765048
"3664",2021-06-25 03:45:00,56.350432,0.762
"3665",2021-06-25 04:00:00,56.350432,0.762
"3666",2021-06-25 04:15:00,56.350432,0.762
"3667",2021-06-25 04:30:00,56.350432,0.762
"3668",2021-06-25 04:45:00,56.350432,0.762
"3669",2021-06-25 05:00:00,56.350432,0.762
"3670",2021-06-25 05:15:00,56.350432,0.762
"3671",2021-06-25 05:30:00,55.784096,0.758952
"3672",2021-06-25 05:45:00,55.784096,0.758952
"3673",2021-06-25 06:00:00,55.784096,0.758952
"3674",2021-06-25 06:15:00,55.500928,0.755904
"3675",2021-06-25 06:30:00,55.500928,0.755904
"3676",2021-06-25 06:45:00,55.500928,0.755904
"3677",2021-06-25 07:00:00,55.500928,0.755904
"3678",2021-06-25 07:15:00,55.500928,0.755904
"3679",2021-06-25 07:30:00,55.500928,0.755904
"3680",2021-06-25 07:45:00,55.500928,0.755904
"3681",2021-06-25 08:00:00,55.21776,0.752856
"3682",2021-06-25 08:15:00,55.21776,0.752856
"3683",2021-06-25 08:30:00,55.21776,0.752856
"3684",2021-06-25 08:45:00,54.651424,0.749808
"3685",2021-06-25 09:00:00,55.21776,0.752856
"3686",2021-06-25 09:15:00,55.21776,0.752856
